"soil_salinity","soil_pH","water_temperature","water_salinity","soil_nutrient","salt_tolerant_rice","Shrimp_stockiing_density","water_color_management","rice_color","probability_of_rice_faliure","probability_of_shrimp_faliure"
"3","2","2","1","2","1","1","1","2","0.933705","0.222468"
"3","2","2","1","2","1","1","2","2","0.933705","0.300289"
"3","2","2","1","2","1","1","1","3","0.939732","0.222468"
"3","2","2","1","2","1","1","2","3","0.939732","0.300289"
"3","2","2","1","2","1","1","1","4","0.939732","0.222468"
"3","2","2","1","2","1","1","2","4","0.939732","0.300289"
"3","2","2","1","2","1","2","1","1","0.956572","0.351727"
"3","2","2","1","2","1","2","2","1","0.956572","0.425338"
"3","2","2","1","2","1","2","1","2","0.959772","0.351727"
"3","2","2","1","2","1","2","2","2","0.959772","0.425338"
"3","2","2","1","2","1","2","1","3","0.963429","0.351727"
"3","2","2","1","2","1","2","2","3","0.963429","0.425338"
"3","2","2","1","2","1","2","1","4","0.963429","0.351727"
"3","2","2","1","2","1","2","2","4","0.963429","0.425338"
"3","2","2","1","2","1","3","1","1","0.999147","0.347699"
"3","2","2","1","2","1","3","2","1","0.999147","0.427435"
"3","2","2","1","2","1","3","1","2","0.99921","0.347699"
"3","2","2","1","2","1","3","2","2","0.99921","0.427435"
"3","2","2","1","2","1","3","1","3","0.999282","0.347699"
"3","2","2","1","2","1","3","2","3","0.999282","0.427435"
"3","2","2","1","2","1","3","1","4","0.999282","0.347699"
"3","2","2","1","2","1","3","2","4","0.999282","0.427435"
"3","2","2","1","2","2","1","1","1","0.894531","0.222468"
"3","2","2","1","2","2","1","2","1","0.894531","0.300289"
"3","2","2","1","2","2","1","1","2","0.91663","0.222468"
"3","2","2","1","2","2","1","2","2","0.91663","0.300289"
"3","2","2","1","2","2","1","1","3","0.949777","0.222468"
"3","2","2","1","2","2","1","2","3","0.949777","0.300289"
"3","2","2","1","2","2","1","1","4","0.950279","0.222468"
"3","2","2","1","2","2","1","2","4","0.950279","0.300289"
"3","2","2","1","2","2","2","1","1","0.936","0.351727"
"3","2","2","1","2","2","2","2","1","0.936","0.425338"
"3","2","2","1","2","2","2","1","2","0.94941","0.351727"
"3","2","2","1","2","2","2","2","2","0.94941","0.425338"
"3","2","2","1","2","2","2","1","3","0.969524","0.351727"
"3","2","2","1","2","2","2","2","3","0.969524","0.425338"
"3","2","2","1","2","2","2","1","4","0.969829","0.351727"
"3","2","2","1","2","2","2","2","4","0.969829","0.425338"
"3","2","2","1","2","2","3","1","1","0.998743","0.347699"
"3","2","2","1","2","2","3","2","1","0.998743","0.427435"
"3","2","2","1","2","2","3","1","2","0.999006","0.347699"
"3","2","2","1","2","2","3","2","2","0.999006","0.427435"
"3","2","2","1","2","2","3","1","3","0.999401","0.347699"
"3","2","2","1","2","2","3","2","3","0.999401","0.427435"
"3","2","2","1","2","2","3","1","4","0.999407","0.347699"
"3","2","2","1","2","2","3","2","4","0.999407","0.427435"
"3","2","2","2","1","1","1","1","1","0","0.349675"
"3","2","2","2","1","1","1","2","1","0","0.237524"
"3","2","2","2","1","1","1","1","2","0","0.349675"
"3","2","2","2","1","1","1","2","2","0","0.237524"
"3","2","2","2","1","1","1","1","3","0.3333","0.349675"
"3","2","2","2","1","1","1","2","3","0.3333","0.237524"
"3","2","2","2","1","1","1","1","4","0.4333","0.349675"
"3","2","2","2","1","1","1","2","4","0.4333","0.237524"
"3","2","2","2","1","1","2","1","1","0","0.320453"
"3","2","2","2","1","1","2","2","1","0","0.218043"
"3","2","2","2","1","1","2","1","2","0","0.320453"
"3","2","2","2","1","1","2","2","2","0","0.218043"
"3","2","2","2","1","1","2","1","3","0.3333","0.320453"
"3","2","2","2","1","1","2","2","3","0.3333","0.218043"
"3","2","2","2","1","1","2","1","4","0.4333","0.320453"
"3","2","2","2","1","1","2","2","4","0.4333","0.218043"
"3","2","2","2","1","1","3","1","1","0","0.767754"
"3","2","2","2","1","1","3","2","1","0","0.710683"
"3","2","2","2","1","1","3","1","2","0","0.767754"
"3","2","2","2","1","1","3","2","2","0","0.710683"
"3","2","2","2","1","1","3","1","3","0.3333","0.767754"
"3","2","2","2","1","1","3","2","3","0.3333","0.710683"
"3","2","2","2","1","1","3","1","4","0.4333","0.767754"
"3","2","2","2","1","1","3","2","4","0.4333","0.710683"
"3","2","2","2","1","2","1","1","1","0","0.349675"
"3","2","2","2","1","2","1","2","1","0","0.237524"
"3","2","2","2","1","2","1","1","2","0","0.349675"
"3","2","2","2","1","2","1","2","2","0","0.237524"
"3","2","2","2","1","2","1","1","3","0.16665","0.349675"
"3","2","2","2","1","2","1","2","3","0.16665","0.237524"
"3","2","2","2","1","2","1","1","4","0.21665","0.349675"
"3","2","2","2","1","2","1","2","4","0.21665","0.237524"
"3","2","2","2","1","2","2","1","1","0","0.320453"
"3","2","2","2","1","2","2","2","1","0","0.218043"
"3","2","2","2","1","2","2","1","2","0","0.320453"
"3","2","2","2","1","2","2","2","2","0","0.218043"
"3","2","2","2","1","2","2","1","3","0.16665","0.320453"
"3","2","2","2","1","2","2","2","3","0.16665","0.218043"
"3","2","2","2","1","2","2","1","4","0.21665","0.320453"
"3","2","2","2","1","2","2","2","4","0.21665","0.218043"
"3","2","2","2","1","2","3","1","1","0","0.767754"
"3","2","2","2","1","2","3","2","1","0","0.710683"
"3","2","2","2","1","2","3","1","2","0","0.767754"
"3","2","2","2","1","2","3","2","2","0","0.710683"
"3","2","2","2","1","2","3","1","3","0.16665","0.767754"
"3","2","2","2","1","2","3","2","3","0.16665","0.710683"
"3","2","2","2","1","2","3","1","4","0.21665","0.767754"
"3","2","2","2","1","2","3","2","4","0.21665","0.710683"
"3","2","2","2","2","1","1","1","1","0.283773","0.276395"
"3","2","2","2","2","1","1","2","1","0.283773","0.279327"
"3","2","2","2","2","1","1","1","2","0.357103","0.276395"
"3","2","2","2","2","1","1","2","2","0.357103","0.279327"
"3","2","2","2","2","1","1","1","3","0.773072","0.276395"
"3","2","2","2","2","1","1","2","3","0.773072","0.279327"
"3","2","2","2","2","1","1","1","4","0.717269","0.276395"
"3","2","2","2","2","1","1","2","4","0.717269","0.279327"
"3","2","2","2","2","1","2","1","1","0.223877","0.291938"
"3","2","2","2","2","1","2","2","1","0.223877","0.279762"
"3","2","2","2","2","1","2","1","2","0.291591","0.291938"
"3","2","2","2","2","1","2","2","2","0.291591","0.279762"
"3","2","2","2","2","1","2","1","3","0.713947","0.291938"
"3","2","2","2","2","1","2","2","3","0.713947","0.279762"
"3","2","2","2","2","1","2","1","4","0.673893","0.291938"
"3","2","2","2","2","1","2","2","4","0.673893","0.279762"
"3","2","2","2","2","1","3","1","1","0.149908","0.780802"
"3","2","2","2","2","1","3","2","1","0.149908","0.766959"
"3","2","2","2","2","1","3","1","2","0.216606","0.780802"
"3","2","2","2","2","1","3","2","2","0.216606","0.766959"
"3","2","2","2","2","1","3","1","3","0.661158","0.780802"
"3","2","2","2","2","1","3","2","3","0.661158","0.766959"
"3","2","2","2","2","1","3","1","4","0.630268","0.780802"
"3","2","2","2","2","1","3","2","4","0.630268","0.766959"
"3","2","2","2","2","2","1","1","1","0.204414","0.276395"
"3","2","2","2","2","2","1","2","1","0.204414","0.279327"
"3","2","2","2","2","2","1","1","2","0.28822","0.276395"
"3","2","2","2","2","2","1","2","2","0.28822","0.279327"
"3","2","2","2","2","2","1","1","3","0.806179","0.276395"
"3","2","2","2","2","2","1","2","3","0.806179","0.279327"
"3","2","2","2","2","2","1","1","4","0.778277","0.276395"
"3","2","2","2","2","2","1","2","4","0.778277","0.279327"
"3","2","2","2","2","2","2","1","1","0.150596","0.291938"
"3","2","2","2","2","2","2","2","1","0.150596","0.279762"
"3","2","2","2","2","2","2","1","2","0.227984","0.291938"
"3","2","2","2","2","2","2","2","2","0.227984","0.279762"
"3","2","2","2","2","2","2","1","3","0.725395","0.291938"
"3","2","2","2","2","2","2","2","3","0.725395","0.279762"
"3","2","2","2","2","2","2","1","4","0.705367","0.291938"
"3","2","2","2","2","2","2","2","4","0.705367","0.279762"
"3","2","2","2","2","2","3","1","1","0.0777277","0.780802"
"3","2","2","2","2","2","3","2","1","0.0777277","0.766959"
"3","2","2","2","2","2","3","1","2","0.153953","0.780802"
"3","2","2","2","2","2","3","2","2","0.153953","0.766959"
"3","2","2","2","2","2","3","1","3","0.658165","0.780802"
"3","2","2","2","2","2","3","2","3","0.658165","0.766959"
"3","2","2","2","2","2","3","1","4","0.64272","0.780802"
"3","2","2","2","2","2","3","2","4","0.64272","0.766959"
"3","2","2","3","1","1","1","1","1","0","0.346805"
"3","2","2","3","1","1","1","2","1","0","0.234655"
"3","2","2","3","1","1","1","1","2","0","0.346805"
"3","2","2","3","1","1","1","2","2","0","0.234655"
"3","2","2","3","1","1","1","1","3","0.3333","0.346805"
"3","2","2","3","1","1","1","2","3","0.3333","0.234655"
"3","2","2","3","1","1","1","1","4","0.4333","0.346805"
"3","2","2","3","1","1","1","2","4","0.4333","0.234655"
"3","2","2","3","1","1","2","1","1","0","0.3178"
"3","2","2","3","1","1","2","2","1","0","0.21539"
"3","2","2","3","1","1","2","1","2","0","0.3178"
"3","2","2","3","1","1","2","2","2","0","0.21539"
"3","2","2","3","1","1","2","1","3","0.3333","0.3178"
"3","2","2","3","1","1","2","2","3","0.3333","0.21539"
"3","2","2","3","1","1","2","1","4","0.4333","0.3178"
"3","2","2","3","1","1","2","2","4","0.4333","0.21539"
"3","2","2","3","1","1","3","1","1","0","0.765986"
"3","2","2","3","1","1","3","2","1","0","0.708914"
"3","2","2","3","1","1","3","1","2","0","0.765986"
"3","2","2","3","1","1","3","2","2","0","0.708914"
"3","2","2","3","1","1","3","1","3","0.3333","0.765986"
"3","2","2","3","1","1","3","2","3","0.3333","0.708914"
"3","2","2","3","1","1","3","1","4","0.4333","0.765986"
"3","2","2","3","1","1","3","2","4","0.4333","0.708914"
"3","2","2","3","1","2","1","1","1","0","0.346805"
"3","2","2","3","1","2","1","2","1","0","0.234655"
"3","2","2","3","1","2","1","1","2","0","0.346805"
"3","2","2","3","1","2","1","2","2","0","0.234655"
"3","2","2","3","1","2","1","1","3","0.16665","0.346805"
"3","2","2","3","1","2","1","2","3","0.16665","0.234655"
"3","2","2","3","1","2","1","1","4","0.21665","0.346805"
"3","2","2","3","1","2","1","2","4","0.21665","0.234655"
"3","2","2","3","1","2","2","1","1","0","0.3178"
"3","2","2","3","1","2","2","2","1","0","0.21539"
"3","2","2","3","1","2","2","1","2","0","0.3178"
"3","2","2","3","1","2","2","2","2","0","0.21539"
"3","2","2","3","1","2","2","1","3","0.16665","0.3178"
"3","2","2","3","1","2","2","2","3","0.16665","0.21539"
"3","2","2","3","1","2","2","1","4","0.21665","0.3178"
"3","2","2","3","1","2","2","2","4","0.21665","0.21539"
"3","2","2","3","1","2","3","1","1","0","0.765986"
"3","2","2","3","1","2","3","2","1","0","0.708914"
"3","2","2","3","1","2","3","1","2","0","0.765986"
"3","2","2","3","1","2","3","2","2","0","0.708914"
"3","2","2","3","1","2","3","1","3","0.16665","0.765986"
"3","2","2","3","1","2","3","2","3","0.16665","0.708914"
"3","2","2","3","1","2","3","1","4","0.21665","0.765986"
"3","2","2","3","1","2","3","2","4","0.21665","0.708914"
"3","2","2","3","2","1","1","1","1","0.0489676","0.332528"
"3","2","2","3","2","1","1","2","1","0.0489676","0.233084"
"3","2","2","3","2","1","1","1","2","0.0542411","0.332528"
"3","2","2","3","2","1","1","2","2","0.0542411","0.233084"
"3","2","2","3","2","1","1","1","3","0.233614","0.332528"
"3","2","2","3","2","1","1","2","3","0.233614","0.233084"
"3","2","2","3","2","1","1","1","4","0.32156","0.332528"
"3","2","2","3","2","1","1","2","4","0.32156","0.233084"
"3","2","2","3","2","1","2","1","1","0.0297141","0.324195"
"3","2","2","3","2","1","2","2","1","0.0297141","0.22887"
"3","2","2","3","2","1","2","1","2","0.0329141","0.324195"
"3","2","2","3","2","1","2","2","2","0.0329141","0.22887"
"3","2","2","3","2","1","2","1","3","0.234887","0.324195"
"3","2","2","3","2","1","2","2","3","0.234887","0.22887"
"3","2","2","3","2","1","2","1","4","0.327573","0.324195"
"3","2","2","3","2","1","2","2","4","0.327573","0.22887"
"3","2","2","3","2","1","3","1","1","0.000583693","0.765802"
"3","2","2","3","2","1","3","2","1","0.000583693","0.708806"
"3","2","2","3","2","1","3","1","2","0.000646552","0.765802"
"3","2","2","3","2","1","3","2","2","0.000646552","0.708806"
"3","2","2","3","2","1","3","1","3","0.224595","0.765802"
"3","2","2","3","2","1","3","2","3","0.224595","0.708806"
"3","2","2","3","2","1","3","1","4","0.324451","0.765802"
"3","2","2","3","2","1","3","2","4","0.324451","0.708806"
"3","2","2","3","2","2","1","1","1","0.015067","0.332528"
"3","2","2","3","2","2","1","2","1","0.015067","0.233084"
"3","2","2","3","2","2","1","1","2","0.0371657","0.332528"
"3","2","2","3","2","2","1","2","2","0.0371657","0.233084"
"3","2","2","3","2","2","1","1","3","0.30671","0.332528"
"3","2","2","3","2","2","1","2","3","0.30671","0.233084"
"3","2","2","3","2","2","1","1","4","0.441029","0.332528"
"3","2","2","3","2","2","1","2","4","0.441029","0.233084"
"3","2","2","3","2","2","2","1","1","0.00914281","0.324195"
"3","2","2","3","2","2","2","2","1","0.00914281","0.22887"
"3","2","2","3","2","2","2","1","2","0.0225526","0.324195"
"3","2","2","3","2","2","2","2","2","0.0225526","0.22887"
"3","2","2","3","2","2","2","1","3","0.280082","0.324195"
"3","2","2","3","2","2","2","2","3","0.280082","0.22887"
"3","2","2","3","2","2","2","1","4","0.409691","0.324195"
"3","2","2","3","2","2","2","2","4","0.409691","0.22887"
"3","2","2","3","2","2","3","1","1","0.000179598","0.765802"
"3","2","2","3","2","2","3","2","1","0.000179598","0.708806"
"3","2","2","3","2","2","3","1","2","0.000443014","0.765802"
"3","2","2","3","2","2","3","2","2","0.000443014","0.708806"
"3","2","2","3","2","2","3","1","3","0.248957","0.765802"
"3","2","2","3","2","2","3","2","3","0.248957","0.708806"
"3","2","2","3","2","2","3","1","4","0.380609","0.765802"
"3","2","2","3","2","2","3","2","4","0.380609","0.708806"
"3","3","1","1","1","1","1","1","1","1","0.221029"
"3","3","1","1","1","1","1","2","1","1","0.310438"
"3","3","1","1","1","1","1","1","2","1","0.221029"
"3","3","1","1","1","1","1","2","2","1","0.310438"
"3","3","1","1","1","1","1","1","3","1","0.221029"
"3","3","1","1","1","1","1","2","3","1","0.310438"
"3","3","1","1","1","1","1","1","4","1","0.221029"
"3","3","1","1","1","1","1","2","4","1","0.310438"
"3","3","1","1","1","1","2","1","1","1","0.347134"
"3","3","1","1","1","1","2","2","1","1","0.426991"
"3","3","1","1","1","1","2","1","2","1","0.347134"
"3","3","1","1","1","1","2","2","2","1","0.426991"
"3","3","1","1","1","1","2","1","3","1","0.347134"
"3","3","1","1","1","1","2","2","3","1","0.426991"
"3","3","1","1","1","1","2","1","4","1","0.347134"
"3","3","1","1","1","1","2","2","4","1","0.426991"
"3","3","1","1","1","1","3","1","1","1","0.347134"
"3","3","1","1","1","1","3","2","1","1","0.426991"
"3","3","1","1","1","1","3","1","2","1","0.347134"
"3","3","1","1","1","1","3","2","2","1","0.426991"
"3","3","1","1","1","1","3","1","3","1","0.347134"
"3","3","1","1","1","1","3","2","3","1","0.426991"
"3","3","1","1","1","1","3","1","4","1","0.347134"
"3","3","1","1","1","1","3","2","4","1","0.426991"
"3","3","1","1","1","2","1","1","1","1","0.221029"
"3","3","1","1","1","2","1","2","1","1","0.310438"
"3","3","1","1","1","2","1","1","2","1","0.221029"
"3","3","1","1","1","2","1","2","2","1","0.310438"
"3","3","1","1","1","2","1","1","3","1","0.221029"
"3","3","1","1","1","2","1","2","3","1","0.310438"
"3","3","1","1","1","2","1","1","4","1","0.221029"
"3","3","1","1","1","2","1","2","4","1","0.310438"
"3","3","1","1","1","2","2","1","1","1","0.347134"
"3","3","1","1","1","2","2","2","1","1","0.426991"
"3","3","1","1","1","2","2","1","2","1","0.347134"
"3","3","1","1","1","2","2","2","2","1","0.426991"
"3","3","1","1","1","2","2","1","3","1","0.347134"
"3","3","1","1","1","2","2","2","3","1","0.426991"
"3","3","1","1","1","2","2","1","4","1","0.347134"
"3","3","1","1","1","2","2","2","4","1","0.426991"
"3","3","1","1","1","2","3","1","1","1","0.347134"
"3","3","1","1","1","2","3","2","1","1","0.426991"
"3","3","1","1","1","2","3","1","2","1","0.347134"
"3","3","1","1","1","2","3","2","2","1","0.426991"
"3","3","1","1","1","2","3","1","3","1","0.347134"
"3","3","1","1","1","2","3","2","3","1","0.426991"
"3","3","1","1","1","2","3","1","4","1","0.347134"
"3","3","1","1","1","2","3","2","4","1","0.426991"
"3","3","1","1","2","1","1","1","1","0.739329","0.225711"
"3","3","1","1","2","1","1","2","1","0.739329","0.272913"
"3","3","1","1","2","1","1","1","2","0.758537","0.225711"
"3","3","1","1","2","1","1","2","2","0.758537","0.272913"
"3","3","1","1","2","1","1","1","3","0.780488","0.225711"
"3","3","1","1","2","1","1","2","3","0.780488","0.272913"
"3","3","1","1","2","1","1","1","4","0.780488","0.225711"
"3","3","1","1","2","1","1","2","4","0.780488","0.272913"
"3","3","1","1","2","1","2","1","1","0.798349","0.367798"
"3","3","1","1","2","1","2","2","1","0.798349","0.418655"
"3","3","1","1","2","1","2","1","2","0.813208","0.367798"
"3","3","1","1","2","1","2","2","2","0.813208","0.418655"
"3","3","1","1","2","1","2","1","3","0.830189","0.367798"
"3","3","1","1","2","1","2","2","3","0.830189","0.418655"
"3","3","1","1","2","1","2","1","4","0.830189","0.367798"
"3","3","1","1","2","1","2","2","4","0.830189","0.418655"
"3","3","1","1","2","1","3","1","1","0.993972","0.350108"
"3","3","1","1","2","1","3","2","1","0.993972","0.429109"
"3","3","1","1","2","1","3","1","2","0.994416","0.350108"
"3","3","1","1","2","1","3","2","2","0.994416","0.429109"
"3","3","1","1","2","1","3","1","3","0.994924","0.350108"
"3","3","1","1","2","1","3","2","3","0.994924","0.429109"
"3","3","1","1","2","1","3","1","4","0.994924","0.350108"
"3","3","1","1","2","1","3","2","4","0.994924","0.429109"
"3","3","1","1","2","2","1","1","1","0.615854","0.225711"
"3","3","1","1","2","2","1","2","1","0.615854","0.272913"
"3","3","1","1","2","2","1","1","2","0.696343","0.225711"
"3","3","1","1","2","2","1","2","2","0.696343","0.272913"
"3","3","1","1","2","2","1","1","3","0.817075","0.225711"
"3","3","1","1","2","2","1","2","3","0.817075","0.272913"
"3","3","1","1","2","2","1","1","4","0.818902","0.225711"
"3","3","1","1","2","2","1","2","4","0.818902","0.272913"
"3","3","1","1","2","2","2","1","1","0.70283","0.367798"
"3","3","1","1","2","2","2","2","1","0.70283","0.418655"
"3","3","1","1","2","2","2","1","2","0.765096","0.367798"
"3","3","1","1","2","2","2","2","2","0.765096","0.418655"
"3","3","1","1","2","2","2","1","3","0.858492","0.367798"
"3","3","1","1","2","2","2","2","3","0.858492","0.418655"
"3","3","1","1","2","2","2","1","4","0.859906","0.367798"
"3","3","1","1","2","2","2","2","4","0.859906","0.418655"
"3","3","1","1","2","2","3","1","1","0.991117","0.350108"
"3","3","1","1","2","2","3","2","1","0.991117","0.429109"
"3","3","1","1","2","2","3","1","2","0.992978","0.350108"
"3","3","1","1","2","2","3","2","2","0.992978","0.429109"
"3","3","1","1","2","2","3","1","3","0.99577","0.350108"
"3","3","1","1","2","2","3","2","3","0.99577","0.429109"
